target,model,fold,row_index,round_number,timestamp,actual_multiplier,actual,probability,predicted,baseline_probability,majority_prediction,warning
2.00,hist_gradient_boosting__uncalibrated,1,4665,4766,2026-08-08 18:06:45,13.03,1,0.5686346328302683,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4666,4767,2026-08-08 18:06:56,1.24,0,0.5376972350011651,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4667,4768,2026-08-08 18:07:18,3.24,1,0.5189791255993804,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4668,4769,2026-08-08 18:07:28,1.21,0,0.47619763148122535,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4669,4770,2026-08-08 18:08:03,9.36,1,0.5384007341261653,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4670,4771,2026-08-08 18:08:18,1.7,0,0.6107856667623534,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4671,4772,2026-08-08 18:09:13,49.39,1,0.43664482356258577,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4672,4773,2026-08-08 18:09:31,1.17,0,0.5186607969912901,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4673,4774,2026-08-08 18:09:55,3.74,1,0.49929676920180754,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4674,4775,2026-08-08 18:10:27,7.19,1,0.43289130507368695,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4675,4776,2026-08-08 18:10:39,1.27,0,0.5356645699781423,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4676,4777,2026-08-08 18:10:53,1.77,0,0.47790179404965666,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4677,4778,2026-08-08 18:11:14,2.94,1,0.51728748325942,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4678,4779,2026-08-08 18:11:26,1.45,0,0.6211956239984572,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4679,4780,2026-08-08 18:11:50,3.64,1,0.4978185246849371,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4680,4781,2026-08-08 18:12:36,25.01,1,0.5513085477532181,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4681,4782,2026-08-08 18:12:46,1.13,0,0.5134579132528099,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4682,4783,2026-08-08 18:12:54,1.0,0,0.5596956873625962,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4683,4784,2026-08-08 18:13:21,4.67,1,0.5279905006142351,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4684,4785,2026-08-08 18:13:32,1.33,0,0.45565087504763935,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4685,4786,2026-08-08 18:13:46,1.64,0,0.4927589964088181,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4686,4787,2026-08-08 18:14:11,4.19,1,0.5656872353902579,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4687,4788,2026-08-08 18:14:22,1.3,0,0.4913768364154765,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4688,4789,2026-08-08 18:14:55,7.57,1,0.5417826594670123,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4689,4790,2026-08-08 18:15:05,1.22,0,0.5375339628451536,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4690,4791,2026-08-08 18:15:36,6.57,1,0.4783829708146377,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4691,4792,2026-08-08 18:15:49,1.54,0,0.501063157596345,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4692,4793,2026-08-08 18:16:14,4.13,1,0.47817321353668923,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4693,4794,2026-08-08 18:16:33,2.45,1,0.48316271752199674,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4694,4795,2026-08-08 18:52:16,3.76,1,0.5004356980725454,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4695,4796,2026-08-08 18:52:16,3.11,1,0.5172151078778146,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4696,4797,2026-08-08 18:52:16,2.61,1,0.45171061871241,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4697,4798,2026-08-08 18:52:16,1.15,0,0.4471826642292296,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4698,4799,2026-08-08 18:52:16,2.34,1,0.47665704757587307,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4699,4800,2026-08-08 18:52:16,4.0,1,0.47419278927714487,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4700,4801,2026-08-08 18:52:16,1.02,0,0.4596717867127486,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4701,4802,2026-08-08 18:52:16,1.76,0,0.5242306335760691,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4702,4803,2026-08-08 18:52:16,3.6,1,0.5503472904795091,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4703,4804,2026-08-08 18:52:16,2.03,1,0.5093940050735302,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4704,4805,2026-08-08 18:52:16,2.05,1,0.5355963090724271,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4705,4806,2026-08-08 18:52:16,16.06,1,0.4793352695960048,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4706,4807,2026-08-08 18:52:16,2.47,1,0.544822162854177,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4707,4808,2026-08-08 18:52:16,1.32,0,0.5104575927250593,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4708,4809,2026-08-08 18:52:16,1.5,0,0.5156778573378574,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4709,4810,2026-08-08 18:52:16,2.52,1,0.5036110510610535,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4710,4811,2026-08-08 18:52:16,6.14,1,0.5220245716303331,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4711,4812,2026-08-08 18:52:16,2.53,1,0.5255508630853644,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4712,4813,2026-08-08 18:52:16,1.21,0,0.39062136055797747,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4713,4814,2026-08-08 18:52:16,2.2,1,0.5585293405250938,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4714,4815,2026-08-08 18:52:16,1.29,0,0.5020348198022757,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4715,4816,2026-08-08 18:52:16,12.92,1,0.46476334559379456,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4716,4817,2026-08-08 18:52:16,2.23,1,0.5922649605876849,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4717,4818,2026-08-08 18:52:16,2.38,1,0.4376907115291641,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4718,4819,2026-08-08 18:52:16,1.37,0,0.4409485626375491,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4719,4820,2026-08-08 18:52:16,5.85,1,0.5233504749370709,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4720,4821,2026-08-08 18:52:16,1.05,0,0.5383226344170805,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4721,4822,2026-08-08 18:52:16,1.28,0,0.49076934813356077,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4722,4823,2026-08-08 18:52:16,1.29,0,0.4618335246857776,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4723,4824,2026-08-08 18:52:16,7.6,1,0.4077621930047035,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4724,4825,2026-08-08 18:52:16,8.06,1,0.5291928334399894,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4725,4826,2026-08-08 18:52:16,1.0,0,0.48534256109817014,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4726,4827,2026-08-08 18:52:16,3.52,1,0.4706605066479855,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4727,4828,2026-08-08 18:52:16,1.16,0,0.5397780488878033,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4728,4829,2026-08-08 18:52:16,1.27,0,0.511259372450127,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4729,4830,2026-08-08 18:52:16,2.11,1,0.4958682117970906,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4730,4831,2026-08-08 18:52:16,2.18,1,0.528999721077091,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4731,4832,2026-08-08 18:52:16,1.43,0,0.45928807032100954,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4732,4833,2026-08-08 18:52:16,4.46,1,0.5565552720903761,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4733,4834,2026-08-08 18:52:16,1.12,0,0.6149027822772608,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4734,4835,2026-08-08 18:52:16,1.7,0,0.5074074423624257,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4735,4836,2026-08-08 18:52:16,1.07,0,0.5128358548164211,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4736,4837,2026-08-08 18:52:16,2.45,1,0.458998366549302,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4737,4838,2026-08-08 18:52:16,2.94,1,0.46844747630755373,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4738,4839,2026-08-08 18:52:16,1.81,0,0.532498929556698,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4739,4840,2026-08-08 18:52:16,1.03,0,0.47249677842277654,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4740,4841,2026-08-08 18:52:16,2.86,1,0.4932383341023445,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4741,4842,2026-08-08 18:52:16,1.28,0,0.5498543060026613,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4742,4843,2026-08-08 18:52:16,6.12,1,0.46895644137781806,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4743,4844,2026-08-08 18:52:16,1.25,0,0.5209613479168402,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4744,4845,2026-08-08 18:52:16,8.74,1,0.5185392919929013,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4745,4846,2026-08-08 18:52:16,2.75,1,0.4859027896216489,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4746,4847,2026-08-08 18:52:16,3.22,1,0.5280509717154348,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4747,4848,2026-08-08 18:52:16,8.1,1,0.5540715499266727,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4748,4849,2026-08-08 18:52:16,2.2,1,0.5015016174193202,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4749,4850,2026-08-08 18:52:16,2.95,1,0.5007947550709622,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4750,4851,2026-08-08 18:52:16,50.19,1,0.4505311264807317,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4751,4852,2026-08-08 18:52:16,10.47,1,0.5331336594392485,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4752,4853,2026-08-08 18:52:16,1.23,0,0.4733582183270845,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4753,4854,2026-08-08 18:52:16,1.28,0,0.5480920039996976,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4754,4855,2026-08-08 18:52:16,3.59,1,0.48229619310029387,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4755,4856,2026-08-08 18:52:16,1.45,0,0.45983688096485514,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4756,4857,2026-08-08 18:52:16,1.79,0,0.5211390864834667,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4757,4858,2026-08-08 18:52:16,1.67,0,0.5828520533096103,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4758,4859,2026-08-08 18:52:16,1.18,0,0.4980627017488565,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4759,4860,2026-08-08 18:52:16,2.35,1,0.5048586107010044,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4760,4861,2026-08-08 18:52:16,2.08,1,0.49281102269328503,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4761,4862,2026-08-08 18:52:16,1.56,0,0.6063025192362245,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4762,4863,2026-08-08 18:52:16,3.21,1,0.44115294748992717,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4763,4864,2026-08-08 18:52:16,11.73,1,0.5837089014787704,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4764,4865,2026-08-08 18:52:16,1.59,0,0.5601960506357697,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4765,4866,2026-08-08 18:52:16,1.17,0,0.5762602095619701,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4766,4867,2026-08-08 18:52:16,1.0,0,0.4938319588248012,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4767,4868,2026-08-08 18:52:16,1.46,0,0.5121538499532156,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4768,4869,2026-08-08 18:52:16,76.18,1,0.4914962472398445,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4769,4870,2026-08-08 18:52:16,9.03,1,0.5224195457864618,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4770,4871,2026-08-08 18:52:16,15.72,1,0.4600016623367228,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4771,4872,2026-08-08 18:52:16,1.19,0,0.4451112645296811,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4772,4873,2026-08-08 18:52:16,1.15,0,0.533234401928214,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4773,4874,2026-08-08 18:52:16,2.34,1,0.5048585264742675,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4774,4875,2026-08-08 18:52:16,2.07,1,0.5288557847785769,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4775,4876,2026-08-08 18:52:16,14.05,1,0.44922214109225467,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4776,4877,2026-08-08 18:52:16,1.04,0,0.46772246585362337,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4777,4878,2026-08-08 18:52:16,1.22,0,0.47757277885977323,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4778,4879,2026-08-08 18:52:16,2.57,1,0.4573191614285424,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4779,4880,2026-08-08 18:52:16,4.95,1,0.5260494111502482,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4780,4881,2026-08-08 18:52:16,7.55,1,0.49378158621239004,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4781,4882,2026-08-08 18:52:16,1.02,0,0.42612736445052596,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4782,4883,2026-08-08 18:52:16,7.58,1,0.4966371816991497,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4783,4884,2026-08-08 18:52:16,1.0,0,0.5887872376212869,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4784,4885,2026-08-08 18:52:16,1.01,0,0.5372403353108433,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4785,4886,2026-08-08 18:52:16,1.94,0,0.5501641146227987,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4786,4887,2026-08-08 18:52:16,4.52,1,0.5074699944203324,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4787,4888,2026-08-08 18:52:16,1.33,0,0.44988423353179324,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4788,4889,2026-08-08 18:52:16,1.0,0,0.5326128942195605,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4789,4890,2026-08-08 18:52:16,4.27,1,0.47521665472849844,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4790,4891,2026-08-08 18:52:16,1.01,0,0.49893567586879245,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4791,4892,2026-08-08 18:52:16,2.07,1,0.40923723576583104,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4792,4893,2026-08-08 18:52:16,15.84,1,0.4800734049904205,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4793,4894,2026-08-08 18:52:16,1.43,0,0.5430861601596906,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4794,4895,2026-08-08 18:52:16,2.35,1,0.6422058005469903,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4795,4896,2026-08-08 18:52:16,2.2,1,0.4574966637367358,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4796,4897,2026-08-08 18:52:16,1.25,0,0.6026492868178235,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4797,4898,2026-08-08 18:52:16,1.1,0,0.5964382512957273,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4798,4899,2026-08-08 18:52:16,1.07,0,0.5270863149651988,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4799,4900,2026-08-08 18:52:16,5.82,1,0.490004104567246,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4800,4901,2026-08-08 18:52:16,2.6,1,0.5493837536395066,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4801,4902,2026-08-08 18:52:16,5.56,1,0.6386686966930935,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4802,4903,2026-08-08 18:52:16,1.46,0,0.6023835995788834,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4803,4904,2026-08-08 18:52:38,325.25,1,0.46293644411252594,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4804,4905,2026-08-08 18:52:57,2.55,1,0.5984377399003611,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4805,4906,2026-08-08 18:53:07,1.14,0,0.5013556814548589,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4806,4907,2026-08-08 18:53:15,1.03,0,0.5868874019916396,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4807,4908,2026-08-08 18:53:32,2.19,1,0.4548653381250983,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4808,4909,2026-08-08 18:53:58,4.31,1,0.4703610820588172,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4809,4910,2026-08-08 18:54:06,1.0,0,0.5535329828926118,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4810,4911,2026-08-08 18:54:33,4.93,1,0.4803032948830688,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4811,4912,2026-08-08 18:54:45,1.42,0,0.5097510438320381,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4812,4913,2026-08-08 18:55:01,1.9,0,0.5561478637008997,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4813,4914,2026-08-08 18:55:48,24.73,1,0.4744429135119098,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4814,4915,2026-08-08 18:56:09,2.96,1,0.42122574787634726,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4815,4916,2026-08-08 18:56:21,1.38,0,0.5627347309369884,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4816,4917,2026-08-08 18:56:39,2.33,1,0.43940630200913094,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4817,4918,2026-08-08 18:57:47,154.05,1,0.4826757123315851,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4818,4919,2026-08-08 18:58:00,1.45,0,0.4954232538087229,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4819,4920,2026-08-08 18:58:09,1.11,0,0.48768329812980865,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4820,4921,2026-08-08 18:58:29,2.79,1,0.6070788705651556,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4821,4922,2026-08-08 18:58:47,2.24,1,0.5802350917257413,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4822,4923,2026-08-08 18:59:08,2.78,1,0.6448528682455151,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4823,4924,2026-08-08 18:59:17,1.14,0,0.5413867972077694,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4824,4925,2026-08-08 18:59:27,1.21,0,0.4927859491651837,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4825,4926,2026-08-08 18:59:54,4.84,1,0.4756281912380134,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4826,4927,2026-08-08 19:00:19,3.85,1,0.5342500093527195,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4827,4928,2026-08-08 19:00:51,7.52,1,0.6346472923882522,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4828,4929,2026-08-08 19:01:04,1.54,0,0.5420580586576673,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4829,4930,2026-08-08 19:01:17,1.47,0,0.41348388401918923,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4830,4931,2026-08-08 19:02:17,74.3,1,0.4879919993747704,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4831,4932,2026-08-08 19:02:25,1.0,0,0.5385259234011132,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4832,4933,2026-08-08 19:02:42,2.11,1,0.5296562056541814,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4833,4934,2026-08-08 19:02:52,1.25,0,0.5706092791179364,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4834,4935,2026-08-08 19:03:00,1.0,0,0.5351427593694218,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4835,4936,2026-08-08 19:03:13,1.51,0,0.5237473442102293,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4836,4937,2026-08-08 19:03:22,1.01,0,0.5521803999143875,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4837,4938,2026-08-08 19:03:48,4.46,1,0.5378929270529742,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4838,4939,2026-08-08 19:04:01,1.51,0,0.4405046236148242,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4839,4940,2026-08-08 19:04:14,1.55,0,0.4575043051525874,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4840,4941,2026-08-08 19:04:32,2.27,1,0.48349242449945673,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4841,4942,2026-08-08 19:04:40,1.0,0,0.5836003213635503,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4842,4943,2026-08-08 19:04:55,1.85,0,0.5396963673709633,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4843,4944,2026-08-08 19:05:15,2.65,1,0.5075918909630172,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4844,4945,2026-08-08 19:05:29,1.59,0,0.5289071550616755,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4845,4946,2026-08-08 19:05:57,5.29,1,0.5065299100037985,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4846,4947,2026-08-08 19:06:45,28.06,1,0.5112422190787638,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4847,4948,2026-08-08 19:06:57,1.48,0,0.6373454537566625,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4848,4949,2026-08-08 19:07:34,10.7,1,0.6384579474384576,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4849,4950,2026-08-08 19:07:43,1.13,0,0.5824149908798731,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4850,4951,2026-08-08 19:07:58,1.78,0,0.536887252490944,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4851,4952,2026-08-08 19:08:30,7.15,1,0.5483690387122813,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4852,4953,2026-08-08 19:08:55,4.18,1,0.47936735149003534,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4853,4954,2026-08-08 19:09:12,2.06,1,0.5584864705146472,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4854,4955,2026-08-08 19:09:28,1.93,0,0.5217990575569245,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4855,4956,2026-08-08 19:09:36,1.0,0,0.5986887728623977,1,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4856,4957,2026-08-08 19:09:45,1.06,0,0.43607655065263917,0,0.5012236906510035,1,
2.00,hist_gradient_boosting__uncalibrated,1,4857,4958,2026-08-08 19:10:03,2.33,1,0.5158853894780774,1,0.5012236906510035,1,
