checked_at,predicted_at,predicted_after_round_count,actual_round_count,actual_timestamp,model_version,candidate_model,predicted_label,minimum,maximum,probability,confidence,source,range_type,clear_signal,clear_reason,scored,actual_multiplier,correct
2026-08-11 20:26:07,2026-08-11 20:25:52,7391,7392,2026-08-11 20:26:06,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.566752,high,pattern,adaptive,1,clear compact range,1,2.20,0
2026-08-11 20:26:07,2026-08-11 20:25:52,7391,7392,2026-08-11 20:26:06,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.606100,high,multi_pattern,adaptive,1,clear compact range,1,2.20,0
2026-08-11 20:26:07,2026-08-11 20:25:52,7391,7392,2026-08-11 20:26:06,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.565505,high,pattern,adaptive,1,clear compact range,1,2.20,0
2026-08-11 20:26:16,2026-08-11 20:26:09,7392,7393,2026-08-11 20:26:15,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501218,low,baseline,adaptive,0,range has no edge,1,1.06,1
2026-08-11 20:26:16,2026-08-11 20:26:09,7392,7393,2026-08-11 20:26:15,adaptive-v8-fine-multilookback,recent,1.00x TO 2.00x,1.00,2.00,0.565376,high,recent,adaptive,1,clear compact range,1,1.06,1
2026-08-11 20:26:16,2026-08-11 20:26:09,7392,7393,2026-08-11 20:26:15,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.479419,low,pattern,adaptive,0,range has no edge,1,1.06,1
2026-08-11 20:26:16,2026-08-11 20:26:09,7392,7393,2026-08-11 20:26:15,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.481855,low,multi_pattern,adaptive,0,range has no edge,1,1.06,1
2026-08-11 20:26:16,2026-08-11 20:26:09,7392,7393,2026-08-11 20:26:15,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.509450,low,pattern,adaptive,0,range has no edge,1,1.06,1
2026-08-11 20:26:34,2026-08-11 20:26:19,7393,7394,2026-08-11 20:26:34,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501285,low,baseline,adaptive,0,range has no edge,1,2.40,0
2026-08-11 20:26:34,2026-08-11 20:26:19,7393,7394,2026-08-11 20:26:34,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.500099,high,recent,adaptive,1,clear compact range,1,2.40,0
2026-08-11 20:26:35,2026-08-11 20:26:19,7393,7394,2026-08-11 20:26:34,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.519357,low,pattern,adaptive,0,range has no edge,1,2.40,0
2026-08-11 20:26:35,2026-08-11 20:26:19,7393,7394,2026-08-11 20:26:34,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.515190,low,multi_pattern,adaptive,0,range has no edge,1,2.40,0
2026-08-11 20:26:35,2026-08-11 20:26:19,7393,7394,2026-08-11 20:26:34,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.526658,low,pattern,adaptive,0,wider range not strong enough,1,2.40,0
2026-08-11 20:26:43,2026-08-11 20:26:37,7394,7395,2026-08-11 20:26:42,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501217,low,baseline,adaptive,0,range has no edge,1,1.05,1
2026-08-11 20:26:43,2026-08-11 20:26:37,7394,7395,2026-08-11 20:26:42,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.424977,medium,recent,adaptive,1,clear compact range,1,1.05,1
2026-08-11 20:26:43,2026-08-11 20:26:37,7394,7395,2026-08-11 20:26:42,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.504105,low,pattern,adaptive,0,range has no edge,1,1.05,1
2026-08-11 20:26:43,2026-08-11 20:26:37,7394,7395,2026-08-11 20:26:42,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.484885,low,multi_pattern,adaptive,0,range has no edge,1,1.05,1
2026-08-11 20:26:43,2026-08-11 20:26:37,7394,7395,2026-08-11 20:26:42,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.511758,low,pattern,adaptive,0,range has no edge,1,1.05,1
2026-08-11 20:26:51,2026-08-11 20:26:45,7395,7396,2026-08-11 20:26:50,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501285,low,baseline,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:26:51,2026-08-11 20:26:45,7395,7396,2026-08-11 20:26:50,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.435859,medium,recent,adaptive,1,clear compact range,1,1.00,1
2026-08-11 20:26:51,2026-08-11 20:26:45,7395,7396,2026-08-11 20:26:50,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.517138,low,pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:26:51,2026-08-11 20:26:45,7395,7396,2026-08-11 20:26:50,adaptive-v8-fine-multilookback,multi_pattern,1.50x TO 2.50x,1.50,2.50,0.320022,low,multi_pattern,adaptive,0,wider range not strong enough,1,1.00,0
2026-08-11 20:26:51,2026-08-11 20:26:45,7395,7396,2026-08-11 20:26:50,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.517167,low,pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:27:11,2026-08-11 20:26:53,7396,7397,2026-08-11 20:27:10,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501352,low,baseline,adaptive,0,range has no edge,1,2.80,0
2026-08-11 20:27:11,2026-08-11 20:26:53,7396,7397,2026-08-11 20:27:10,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.446740,medium,recent,adaptive,1,clear compact range,1,2.80,0
2026-08-11 20:27:11,2026-08-11 20:26:53,7396,7397,2026-08-11 20:27:10,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.496467,low,pattern,adaptive,0,range has no edge,1,2.80,0
2026-08-11 20:27:11,2026-08-11 20:26:53,7396,7397,2026-08-11 20:27:10,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.481859,low,multi_pattern,adaptive,0,range has no edge,1,2.80,0
2026-08-11 20:27:11,2026-08-11 20:26:53,7396,7397,2026-08-11 20:27:10,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.515600,low,pattern,adaptive,0,range has no edge,1,2.80,0
2026-08-11 20:27:25,2026-08-11 20:27:14,7397,7398,2026-08-11 20:27:24,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501284,low,baseline,adaptive,0,range has no edge,1,1.68,1
2026-08-11 20:27:25,2026-08-11 20:27:14,7397,7398,2026-08-11 20:27:24,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.435864,medium,recent,adaptive,1,clear compact range,1,1.68,0
2026-08-11 20:27:25,2026-08-11 20:27:14,7397,7398,2026-08-11 20:27:24,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.506114,low,pattern,adaptive,0,range has no edge,1,1.68,1
2026-08-11 20:27:25,2026-08-11 20:27:14,7397,7398,2026-08-11 20:27:24,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.512160,low,multi_pattern,adaptive,0,range has no edge,1,1.68,1
2026-08-11 20:27:25,2026-08-11 20:27:14,7397,7398,2026-08-11 20:27:24,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.523365,low,pattern,adaptive,0,range has no edge,1,1.68,1
2026-08-11 20:27:43,2026-08-11 20:27:25,7398,7399,2026-08-11 20:27:43,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501352,low,baseline,adaptive,0,range has no edge,1,2.34,0
2026-08-11 20:27:43,2026-08-11 20:27:25,7398,7399,2026-08-11 20:27:43,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.510984,high,recent,adaptive,1,clear compact range,1,2.34,0
2026-08-11 20:27:43,2026-08-11 20:27:25,7398,7399,2026-08-11 20:27:43,adaptive-v8-fine-multilookback,pattern,1.00x TO 1.70x,1.00,1.70,0.438792,low,pattern,adaptive,0,range has no edge,1,2.34,0
2026-08-11 20:27:43,2026-08-11 20:27:25,7398,7399,2026-08-11 20:27:43,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.70x,1.00,1.70,0.439926,low,multi_pattern,adaptive,0,range has no edge,1,2.34,0
2026-08-11 20:27:43,2026-08-11 20:27:25,7398,7399,2026-08-11 20:27:43,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.454247,low,pattern,adaptive,0,wider range not strong enough,1,2.34,0
2026-08-11 20:27:55,2026-08-11 20:27:44,7399,7400,2026-08-11 20:27:55,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501284,low,baseline,adaptive,0,range has no edge,1,1.38,1
2026-08-11 20:27:55,2026-08-11 20:27:44,7399,7400,2026-08-11 20:27:55,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.510977,high,recent,adaptive,1,clear compact range,1,1.38,1
2026-08-11 20:27:55,2026-08-11 20:27:44,7399,7400,2026-08-11 20:27:55,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.521376,low,pattern,adaptive,0,range has no edge,1,1.38,1
2026-08-11 20:27:55,2026-08-11 20:27:44,7399,7400,2026-08-11 20:27:55,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.521251,low,multi_pattern,adaptive,0,range has no edge,1,1.38,1
2026-08-11 20:27:55,2026-08-11 20:27:44,7399,7400,2026-08-11 20:27:55,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.531882,low,pattern,adaptive,0,wider range not strong enough,1,1.38,1
2026-08-11 20:28:03,2026-08-11 20:27:56,7400,7401,2026-08-11 20:28:03,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501351,low,baseline,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:28:03,2026-08-11 20:27:56,7400,7401,2026-08-11 20:28:03,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521857,high,recent,adaptive,1,clear compact range,1,1.00,1
2026-08-11 20:28:03,2026-08-11 20:27:56,7400,7401,2026-08-11 20:28:03,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.479647,low,pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:28:03,2026-08-11 20:27:56,7400,7401,2026-08-11 20:28:03,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.512162,low,multi_pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:28:03,2026-08-11 20:27:56,7400,7401,2026-08-11 20:28:03,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.524707,low,pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:28:18,2026-08-11 20:28:04,7401,7402,2026-08-11 20:28:17,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501419,low,baseline,adaptive,0,range has no edge,1,1.75,1
2026-08-11 20:28:18,2026-08-11 20:28:04,7401,7402,2026-08-11 20:28:17,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521867,high,recent,adaptive,1,clear compact range,1,1.75,0
2026-08-11 20:28:18,2026-08-11 20:28:04,7401,7402,2026-08-11 20:28:17,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.521788,low,pattern,adaptive,0,range has no edge,1,1.75,1
2026-08-11 20:28:18,2026-08-11 20:28:04,7401,7402,2026-08-11 20:28:17,adaptive-v8-fine-multilookback,multi_pattern,1.50x TO 3.00x,1.50,3.00,0.412898,low,multi_pattern,adaptive,0,wider range not strong enough,1,1.75,1
2026-08-11 20:28:18,2026-08-11 20:28:04,7401,7402,2026-08-11 20:28:17,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.534130,low,pattern,adaptive,0,wider range not strong enough,1,1.75,1
2026-08-11 20:28:29,2026-08-11 20:28:18,7402,7403,2026-08-11 20:28:28,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501486,low,baseline,adaptive,0,range has no edge,1,1.28,1
2026-08-11 20:28:29,2026-08-11 20:28:18,7402,7403,2026-08-11 20:28:28,adaptive-v8-fine-multilookback,recent,1.00x TO 2.00x,1.00,2.00,0.587150,high,recent,adaptive,1,clear compact range,1,1.28,1
2026-08-11 20:28:29,2026-08-11 20:28:18,7402,7403,2026-08-11 20:28:28,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.474709,low,pattern,adaptive,0,range has no edge,1,1.28,1
2026-08-11 20:28:29,2026-08-11 20:28:18,7402,7403,2026-08-11 20:28:28,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.472772,low,multi_pattern,adaptive,0,range has no edge,1,1.28,1
2026-08-11 20:28:29,2026-08-11 20:28:18,7402,7403,2026-08-11 20:28:28,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.440293,low,pattern,adaptive,0,range has no edge,1,1.28,1
2026-08-11 20:28:39,2026-08-11 20:28:29,7403,7404,2026-08-11 20:28:39,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501553,low,baseline,adaptive,0,range has no edge,1,1.23,1
2026-08-11 20:28:39,2026-08-11 20:28:29,7403,7404,2026-08-11 20:28:39,adaptive-v8-fine-multilookback,recent,1.00x TO 2.00x,1.00,2.00,0.587159,high,recent,adaptive,1,clear compact range,1,1.23,1
2026-08-11 20:28:39,2026-08-11 20:28:29,7403,7404,2026-08-11 20:28:39,adaptive-v8-fine-multilookback,pattern,1.50x TO 3.00x,1.50,3.00,0.379806,low,pattern,adaptive,0,wider range not strong enough,1,1.23,0
2026-08-11 20:28:39,2026-08-11 20:28:29,7403,7404,2026-08-11 20:28:39,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.527320,low,multi_pattern,adaptive,0,wider range not strong enough,1,1.23,1
2026-08-11 20:28:39,2026-08-11 20:28:29,7403,7404,2026-08-11 20:28:39,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.528941,low,pattern,adaptive,0,wider range not strong enough,1,1.23,1
2026-08-11 20:28:56,2026-08-11 20:28:40,7404,7405,2026-08-11 20:28:56,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501621,low,baseline,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:28:56,2026-08-11 20:28:40,7404,7405,2026-08-11 20:28:56,adaptive-v8-fine-multilookback,recent,1.00x TO 2.00x,1.00,2.00,0.587168,high,recent,adaptive,1,clear compact range,1,1.00,1
2026-08-11 20:28:56,2026-08-11 20:28:40,7404,7405,2026-08-11 20:28:56,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.529800,low,pattern,adaptive,0,wider range not strong enough,1,1.00,1
2026-08-11 20:28:56,2026-08-11 20:28:40,7404,7405,2026-08-11 20:28:56,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.545504,medium,multi_pattern,adaptive,1,clear compact range,1,1.00,1
2026-08-11 20:28:56,2026-08-11 20:28:40,7404,7405,2026-08-11 20:28:56,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.543811,medium,pattern,adaptive,1,clear compact range,1,1.00,1
2026-08-11 20:29:26,2026-08-11 20:28:57,7405,7406,2026-08-11 20:29:26,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501688,low,baseline,adaptive,0,range has no edge,1,2.00,0
2026-08-11 20:29:26,2026-08-11 20:28:57,7405,7406,2026-08-11 20:29:26,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521890,high,recent,adaptive,1,clear compact range,1,2.00,0
2026-08-11 20:29:26,2026-08-11 20:28:57,7405,7406,2026-08-11 20:29:26,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.523868,low,pattern,adaptive,0,range has no edge,1,2.00,0
2026-08-11 20:29:26,2026-08-11 20:28:57,7405,7406,2026-08-11 20:29:26,adaptive-v8-fine-multilookback,multi_pattern,1.50x TO 2.50x,1.50,2.50,0.323054,low,multi_pattern,adaptive,0,wider range not strong enough,1,2.00,1
2026-08-11 20:29:26,2026-08-11 20:28:57,7405,7406,2026-08-11 20:29:26,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.529126,low,pattern,adaptive,0,wider range not strong enough,1,2.00,0
2026-08-11 20:29:28,2026-08-11 20:29:28,7406,7407,2026-08-11 20:29:27,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501620,low,baseline,adaptive,0,range has no edge,1,1.67,1
2026-08-11 20:29:28,2026-08-11 20:29:28,7406,7407,2026-08-11 20:29:27,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511013,high,recent,adaptive,1,clear compact range,1,1.67,1
2026-08-11 20:29:28,2026-08-11 20:29:28,7406,7407,2026-08-11 20:29:27,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.508117,low,pattern,adaptive,0,range has no edge,1,1.67,1
2026-08-11 20:29:28,2026-08-11 20:29:28,7406,7407,2026-08-11 20:29:27,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.521261,low,multi_pattern,adaptive,0,range has no edge,1,1.67,1
2026-08-11 20:29:28,2026-08-11 20:29:28,7406,7407,2026-08-11 20:29:27,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.529592,low,pattern,adaptive,0,wider range not strong enough,1,1.67,1
2026-08-11 20:29:38,2026-08-11 20:29:29,7407,7408,2026-08-11 20:29:37,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501688,low,baseline,adaptive,0,range has no edge,1,1.09,1
2026-08-11 20:29:38,2026-08-11 20:29:29,7407,7408,2026-08-11 20:29:37,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521893,high,recent,adaptive,1,clear compact range,1,1.09,1
2026-08-11 20:29:38,2026-08-11 20:29:29,7407,7408,2026-08-11 20:29:37,adaptive-v8-fine-multilookback,pattern,1.00x TO 1.70x,1.00,1.70,0.436772,low,pattern,adaptive,0,range has no edge,1,1.09,1
2026-08-11 20:29:38,2026-08-11 20:29:29,7407,7408,2026-08-11 20:29:37,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.515203,low,multi_pattern,adaptive,0,range has no edge,1,1.09,1
2026-08-11 20:29:38,2026-08-11 20:29:29,7407,7408,2026-08-11 20:29:37,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.531053,low,pattern,adaptive,0,wider range not strong enough,1,1.09,1
2026-08-11 20:29:58,2026-08-11 20:29:39,7408,7409,2026-08-11 20:29:58,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501755,low,baseline,adaptive,0,range has no edge,1,2.92,0
2026-08-11 20:29:58,2026-08-11 20:29:39,7408,7409,2026-08-11 20:29:58,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521903,high,recent,adaptive,1,clear compact range,1,2.92,0
2026-08-11 20:29:58,2026-08-11 20:29:39,7408,7409,2026-08-11 20:29:58,adaptive-v8-fine-multilookback,pattern,1.00x TO 1.50x,1.00,1.50,0.395205,low,pattern,adaptive,0,wider range not strong enough,1,2.92,0
2026-08-11 20:29:58,2026-08-11 20:29:39,7408,7409,2026-08-11 20:29:58,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.50x,1.00,1.50,0.364907,low,multi_pattern,adaptive,0,range has no edge,1,2.92,0
2026-08-11 20:29:58,2026-08-11 20:29:39,7408,7409,2026-08-11 20:29:58,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.50x,1.00,1.50,0.387768,low,pattern,adaptive,0,wider range not strong enough,1,2.92,0
2026-08-11 20:30:11,2026-08-11 20:29:59,7409,7410,2026-08-11 20:30:11,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501687,low,baseline,adaptive,0,range has no edge,1,1.45,1
2026-08-11 20:30:11,2026-08-11 20:29:59,7409,7410,2026-08-11 20:30:11,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521896,high,recent,adaptive,1,clear compact range,1,1.45,1
2026-08-11 20:30:11,2026-08-11 20:29:59,7409,7410,2026-08-11 20:30:11,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.510094,low,pattern,adaptive,0,range has no edge,1,1.45,1
2026-08-11 20:30:11,2026-08-11 20:29:59,7409,7410,2026-08-11 20:30:11,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.524294,low,multi_pattern,adaptive,0,range has no edge,1,1.45,1
2026-08-11 20:30:11,2026-08-11 20:29:59,7409,7410,2026-08-11 20:30:11,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.530876,low,pattern,adaptive,0,wider range not strong enough,1,1.45,1
2026-08-11 20:30:21,2026-08-11 20:30:12,7410,7411,2026-08-11 20:30:21,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501754,low,baseline,adaptive,0,range has no edge,1,1.17,1
2026-08-11 20:30:21,2026-08-11 20:30:12,7410,7411,2026-08-11 20:30:21,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521906,high,recent,adaptive,1,clear compact range,1,1.17,1
2026-08-11 20:30:21,2026-08-11 20:30:12,7410,7411,2026-08-11 20:30:21,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.482305,low,pattern,adaptive,0,range has no edge,1,1.17,1
2026-08-11 20:30:21,2026-08-11 20:30:12,7410,7411,2026-08-11 20:30:21,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.70x,1.00,1.70,0.442968,low,multi_pattern,adaptive,0,wider range not strong enough,1,1.17,1
2026-08-11 20:30:21,2026-08-11 20:30:12,7410,7411,2026-08-11 20:30:21,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.453656,low,pattern,adaptive,0,wider range not strong enough,1,1.17,1
2026-08-11 20:30:45,2026-08-11 20:30:22,7411,7412,2026-08-11 20:30:45,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501822,low,baseline,adaptive,0,range has no edge,1,3.72,0
2026-08-11 20:30:45,2026-08-11 20:30:22,7411,7412,2026-08-11 20:30:45,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.457660,medium,recent,adaptive,1,clear compact range,1,3.72,0
2026-08-11 20:30:45,2026-08-11 20:30:22,7411,7412,2026-08-11 20:30:45,adaptive-v8-fine-multilookback,pattern,1.50x TO 2.50x,1.50,2.50,0.340891,low,pattern,adaptive,0,wider range not strong enough,1,3.72,0
2026-08-11 20:30:45,2026-08-11 20:30:22,7411,7412,2026-08-11 20:30:45,adaptive-v8-fine-multilookback,multi_pattern,1.50x TO 2.50x,1.50,2.50,0.359419,low,multi_pattern,adaptive,0,wider range not strong enough,1,3.72,0
2026-08-11 20:30:45,2026-08-11 20:30:22,7411,7412,2026-08-11 20:30:45,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.530261,low,pattern,adaptive,0,wider range not strong enough,1,3.72,0
2026-08-11 20:31:04,2026-08-11 20:30:46,7412,7413,2026-08-11 20:31:04,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501754,low,baseline,adaptive,0,range has no edge,1,2.61,0
2026-08-11 20:31:04,2026-08-11 20:30:46,7412,7413,2026-08-11 20:31:04,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.457654,medium,recent,adaptive,1,clear compact range,1,2.61,0
2026-08-11 20:31:04,2026-08-11 20:30:46,7412,7413,2026-08-11 20:31:04,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.470671,low,pattern,adaptive,0,range has no edge,1,2.61,0
2026-08-11 20:31:04,2026-08-11 20:30:46,7412,7413,2026-08-11 20:31:04,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.481871,low,multi_pattern,adaptive,0,range has no edge,1,2.61,0
2026-08-11 20:31:04,2026-08-11 20:30:46,7412,7413,2026-08-11 20:31:04,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.511071,low,pattern,adaptive,0,range has no edge,1,2.61,0
2026-08-11 20:31:27,2026-08-11 20:31:05,7413,7414,2026-08-11 20:31:27,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501686,low,baseline,adaptive,0,range has no edge,1,3.55,0
2026-08-11 20:31:27,2026-08-11 20:31:05,7413,7414,2026-08-11 20:31:27,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.457648,medium,recent,adaptive,1,clear compact range,1,3.55,0
2026-08-11 20:31:27,2026-08-11 20:31:05,7413,7414,2026-08-11 20:31:27,adaptive-v8-fine-multilookback,pattern,1.00x TO 1.70x,1.00,1.70,0.428955,low,pattern,adaptive,0,range has no edge,1,3.55,0
2026-08-11 20:31:27,2026-08-11 20:31:05,7413,7414,2026-08-11 20:31:27,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.70x,1.00,1.70,0.442967,low,multi_pattern,adaptive,0,wider range not strong enough,1,3.55,0
2026-08-11 20:31:27,2026-08-11 20:31:05,7413,7414,2026-08-11 20:31:27,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.456534,low,pattern,adaptive,0,wider range not strong enough,1,3.55,0
2026-08-11 20:31:38,2026-08-11 20:31:28,7414,7415,2026-08-11 20:31:38,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501619,low,baseline,adaptive,0,range has no edge,1,1.16,1
2026-08-11 20:31:38,2026-08-11 20:31:28,7414,7415,2026-08-11 20:31:38,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.446772,medium,recent,adaptive,1,clear compact range,1,1.16,1
2026-08-11 20:31:38,2026-08-11 20:31:28,7414,7415,2026-08-11 20:31:38,adaptive-v8-fine-multilookback,pattern,1.20x TO 2.00x,1.20,2.00,0.352495,low,pattern,adaptive,0,wider range not strong enough,1,1.16,0
2026-08-11 20:31:38,2026-08-11 20:31:28,7414,7415,2026-08-11 20:31:38,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.497019,low,multi_pattern,adaptive,0,range has no edge,1,1.16,1
